fecha_proceso,operacion_id,codigoIdentificacionCliente,monto_apertura,tasa_apertura,monto_actual,interes_dia,estado,es_pignorado,tipo_renovacion,instruccion_renovacion,fecha_renovacion,fecha_apertura,fecha_vencimiento,fecha_cancelacion_real,interes_acumulado_mes,periodo
2025-12-31,INV-00511,CUS-00246,35746.5,0.0642,35746.5,6.3748,VIGENTE,False,AUTOMATICA,NA,2026-01-03,2025-10-05,2026-01-03,,197.6188,20251231
2025-12-31,INV-00512,CUS-00176,93592.24,0.0733,93592.24,19.0564,VIGENTE,False,POR VENTANILLA,NA,2026-04-22,2025-10-24,2026-04-22,,590.7484,20251231
2025-12-31,INV-00513,CUS-00039,64599.13,0.0788,64599.13,14.14,VIGENTE,False,SIN RENOVACION,NA,,2025-09-13,2026-09-08,,438.34000000000003,20251231
2025-12-31,INV-00514,CUS-00477,126779.89,0.0747,126779.89,26.3068,VIGENTE,False,POR VENTANILLA,CAPITAL + INTERES,2026-02-23,2025-08-27,2026-02-23,,815.5108,20251231
2025-12-31,INV-00515,CUS-00170,135503.35,0.0721,135503.35,27.1383,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-02-07,2025-08-11,2026-02-07,,841.2873000000001,20251231
2025-12-31,INV-00516,CUS-00247,56246.1,0.0898,56246.1,14.0303,VIGENTE,False,POR VENTANILLA,NA,2026-09-27,2025-10-02,2026-09-27,,434.9393,20251231
2025-12-31,INV-00517,CUS-00026,39346.23,0.0864,39346.23,9.4431,RENOVADO,False,POR VENTANILLA,SOLO CAPITAL,2025-10-16,2025-07-18,2025-10-16,,292.73609999999996,20251231
2025-12-31,INV-00518,CUS-00355,118176.2,0.0787,118176.2,25.8346,VIGENTE,False,SIN RENOVACION,NA,,2025-11-26,2026-11-21,,800.8725999999999,20251231
2025-12-31,INV-00519,CUS-00306,44846.88,0.0771,44846.88,9.6047,VIGENTE,False,SIN RENOVACION,NA,,2025-08-15,2026-02-11,,297.7457,20251231
2025-12-31,INV-00520,CUS-00409,124279.08,0.0786,124279.08,27.1343,VIGENTE,False,SIN RENOVACION,NA,,2025-10-28,2026-01-26,,841.1632999999999,20251231
2025-12-31,INV-00521,CUS-00408,66442.05,0.066,66442.05,12.181,VIGENTE,False,SIN RENOVACION,NA,,2025-10-24,2026-10-19,,377.611,20251231
2025-12-31,INV-00522,CUS-00013,101794.74,0.0719,101794.74,20.3307,RENOVADO,False,POR VENTANILLA,NA,2025-10-03,2025-07-05,2025-10-03,,630.2517,20251231
2025-12-31,INV-00523,CUS-00316,18852.62,0.0612,18852.62,3.2049,RENOVADO,False,AUTOMATICA,CAPITAL + INTERES,2025-09-14,2025-06-16,2025-09-14,,99.3519,20251231
2025-12-31,INV-00524,CUS-00391,95459.6,0.0743,95459.6,19.7018,VIGENTE,False,AUTOMATICA,NA,2026-08-01,2025-08-06,2026-08-01,,610.7557999999999,20251231
2025-12-31,INV-00525,CUS-00313,70506.31,0.0763,70506.31,14.9434,VIGENTE,False,POR VENTANILLA,SOLO CAPITAL,2026-02-25,2025-11-27,2026-02-25,,463.2454,20251231
2025-12-31,INV-00526,CUS-00036,90058.23,0.0668,90058.23,16.7108,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-06-10,2025-06-15,2026-06-10,,518.0348,20251231
2025-12-31,INV-00527,CUS-00173,29362.06,0.0889,29362.06,7.2508,VIGENTE,False,SIN RENOVACION,NA,,2025-09-06,2026-03-05,,224.7748,20251231
2025-12-31,INV-00528,CUS-00020,111846.69,0.0873,111846.69,27.1228,VENCIDO,False,SIN RENOVACION,NA,,2025-09-17,2025-12-16,,840.8068000000001,20251231
2025-12-31,INV-00529,CUS-00321,130105.58,0.0817,130105.58,29.5267,RENOVADO,False,AUTOMATICA,SOLO CAPITAL,2025-12-24,2025-06-27,2025-12-24,,915.3277,20251231
2025-12-31,INV-00530,CUS-00264,36427.27,0.076,36427.27,7.6902,VIGENTE,False,SIN RENOVACION,NA,,2025-10-06,2026-04-04,,238.3962,20251231
2025-12-31,INV-00531,CUS-00494,18878.61,0.0861,18878.61,4.5151,VENCIDO,False,SIN RENOVACION,NA,,2025-07-28,2025-10-26,,139.96810000000002,20251231
2025-12-31,INV-00532,CUS-00400,8427.59,0.0639,8427.59,1.4959,VIGENTE,False,SIN RENOVACION,NA,,2025-11-03,2026-10-29,,46.3729,20251231
2025-12-31,INV-00533,CUS-00142,98085.87,0.0837,98085.87,22.805,VENCIDO,False,SIN RENOVACION,NA,,2025-06-20,2025-09-18,,706.955,20251231
2025-12-31,INV-00534,CUS-00460,93028.64,0.0637,93028.64,16.4609,VIGENTE,False,SIN RENOVACION,NA,,2025-09-06,2026-03-05,,510.2879,20251231
2025-12-31,INV-00535,CUS-00371,84271.12,0.0838,84271.12,19.6164,VIGENTE,False,SIN RENOVACION,NA,,2025-07-14,2026-01-10,,608.1084,20251231
2025-12-31,INV-00536,CUS-00471,38632.33,0.0683,38632.33,7.3294,VIGENTE,False,SIN RENOVACION,NA,,2025-06-25,2026-06-20,,227.2114,20251231
2025-12-31,INV-00537,CUS-00143,61681.37,0.0863,61681.37,14.7864,VIGENTE,False,SIN RENOVACION,NA,,2025-10-17,2026-01-15,,458.3784,20251231
2025-12-31,INV-00538,CUS-00092,91199.07,0.0883,91199.07,22.3691,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-02-04,2025-08-08,2026-02-04,,693.4421,20251231
2025-12-31,INV-00539,CUS-00354,77031.19,0.0645,77031.19,13.8014,VIGENTE,False,AUTOMATICA,NA,2026-02-08,2025-08-12,2026-02-08,,427.8434,20251231
2025-12-31,INV-00540,CUS-00322,148228.9,0.0739,148228.9,30.4281,VIGENTE,False,SIN RENOVACION,NA,,2025-07-04,2025-12-31,,943.2711,20251231
2025-12-31,INV-00541,CUS-00288,24783.76,0.0894,24783.76,6.1546,VIGENTE,False,AUTOMATICA,NA,2026-10-13,2025-10-18,2026-10-13,,190.79260000000002,20251231
2025-12-31,INV-00542,CUS-00215,105795.96,0.0745,105795.96,21.8939,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-01-06,2025-07-10,2026-01-06,,678.7108999999999,20251231
2025-12-31,INV-00543,CUS-00447,63626.22,0.0859,63626.22,15.1819,VIGENTE,False,SIN RENOVACION,NA,,2025-08-20,2026-02-16,,470.63890000000004,20251231
2025-12-31,INV-00544,CUS-00342,67088.94,0.0777,67088.94,14.48,RENOVADO,False,AUTOMATICA,CAPITAL + INTERES,2025-12-07,2025-09-08,2025-12-07,,448.88,20251231
2025-12-31,INV-00545,CUS-00051,109051.68,0.0713,109051.68,21.5983,VENCIDO,False,SIN RENOVACION,NA,,2025-07-21,2025-10-19,,669.5473,20251231
2025-12-31,INV-00546,CUS-00153,105403.24,0.0686,105403.24,20.0852,VIGENTE,False,SIN RENOVACION,NA,,2025-08-16,2026-02-12,,622.6412,20251231
2025-12-31,INV-00547,CUS-00186,148732.12,0.0661,148732.12,27.3089,VIGENTE,False,SIN RENOVACION,NA,,2025-11-14,2026-05-13,,846.5759,20251231
2025-12-31,INV-00548,CUS-00063,23617.17,0.0829,23617.17,5.4385,RENOVADO,False,POR VENTANILLA,CAPITAL + INTERES,2025-11-28,2025-08-30,2025-11-28,,168.5935,20251231
2025-12-31,INV-00549,CUS-00190,20095.9,0.0716,20095.9,3.9969,VIGENTE,False,AUTOMATICA,NA,2026-06-30,2025-07-05,2026-06-30,,123.90390000000001,20251231
2025-12-31,INV-00550,CUS-00125,110029.13,0.0753,110029.13,23.0144,VIGENTE,False,SIN RENOVACION,NA,,2025-10-30,2026-10-25,,713.4463999999999,20251231
2025-12-31,INV-00551,CUS-00150,88866.1,0.0748,88866.1,18.4644,VIGENTE,False,SIN RENOVACION,NA,,2025-06-27,2026-06-22,,572.3964000000001,20251231
2025-12-31,INV-00552,CUS-00314,44753.3,0.0773,44753.3,9.6095,VIGENTE,False,SIN RENOVACION,NA,,2025-07-29,2026-07-24,,297.8945,20251231
2025-12-31,INV-00553,CUS-00058,16515.81,0.086,16515.81,3.9454,VIGENTE,False,POR VENTANILLA,CAPITAL + INTERES,2026-06-20,2025-06-25,2026-06-20,,122.30739999999999,20251231
2025-12-31,INV-00554,CUS-00342,17420.45,0.0894,17420.45,4.3261,VIGENTE,False,POR VENTANILLA,NA,2026-06-10,2025-06-15,2026-06-10,,134.1091,20251231
2025-12-31,INV-00555,CUS-00305,134657.68,0.0722,134657.68,27.0063,VIGENTE,False,SIN RENOVACION,NA,,2025-08-02,2026-07-28,,837.1953,20251231
2025-12-31,INV-00556,CUS-00180,32820.76,0.0848,32820.76,7.7311,VIGENTE,False,AUTOMATICA,NA,2026-07-12,2025-07-17,2026-07-12,,239.6641,20251231
2025-12-31,INV-00557,CUS-00170,51888.88,0.0829,51888.88,11.9489,VENCIDO,False,SIN RENOVACION,NA,,2025-08-09,2025-11-07,,370.4159,20251231
2025-12-31,INV-00558,CUS-00326,37865.18,0.0772,37865.18,8.12,VIGENTE,False,POR VENTANILLA,NA,2026-06-16,2025-06-21,2026-06-16,,251.71999999999997,20251231
2025-12-31,INV-00559,CUS-00271,56474.46,0.0887,56474.46,13.9147,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-06-18,2025-06-23,2026-06-18,,431.3557,20251231
2025-12-31,INV-00560,CUS-00054,15066.46,0.066,15066.46,2.7622,VIGENTE,False,POR VENTANILLA,NA,2026-10-30,2025-11-04,2026-10-30,,85.62819999999999,20251231
2025-12-31,INV-00561,CUS-00491,80263.67,0.0633,80263.67,14.113,VIGENTE,False,AUTOMATICA,NA,2026-05-20,2025-11-21,2026-05-20,,437.503,20251231
2025-12-31,INV-00562,CUS-00444,14803.82,0.0856,14803.82,3.52,VENCIDO,False,SIN RENOVACION,NA,,2025-06-18,2025-09-16,,109.12,20251231
2025-12-31,INV-00563,CUS-00101,121051.69,0.0732,121051.69,24.6138,VIGENTE,False,SIN RENOVACION,NA,,2025-10-16,2026-01-14,,763.0278000000001,20251231
2025-12-31,INV-00564,CUS-00481,38888.25,0.0854,38888.25,9.2252,RENOVADO,False,AUTOMATICA,NA,2025-10-26,2025-07-28,2025-10-26,,285.9812,20251231
2025-12-31,INV-00565,CUS-00264,83301.73,0.0868,83301.73,20.085,VIGENTE,False,SIN RENOVACION,NA,,2025-07-08,2026-07-03,,622.635,20251231
2025-12-31,INV-00566,CUS-00053,132611.47,0.0619,132611.47,22.8018,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-08-01,2025-08-06,2026-08-01,,706.8558,20251231
2025-12-31,INV-00567,CUS-00060,99377.22,0.0865,99377.22,23.8781,VIGENTE,False,SIN RENOVACION,NA,,2025-07-12,2026-01-08,,740.2211,20251231
2025-12-31,INV-00568,CUS-00492,82278.88,0.0734,82278.88,16.7757,RENOVADO,False,AUTOMATICA,NA,2025-10-27,2025-07-29,2025-10-27,,520.0467,20251231
2025-12-31,INV-00569,CUS-00108,52028.39,0.0753,52028.39,10.8826,VIGENTE,False,SIN RENOVACION,NA,,2025-06-29,2026-06-24,,337.3606,20251231
2025-12-31,INV-00570,CUS-00005,53285.28,0.0788,53285.28,11.6636,VENCIDO,False,SIN RENOVACION,NA,,2025-07-03,2025-10-01,,361.57160000000005,20251231
2025-12-31,INV-00571,CUS-00103,102075.61,0.0878,102075.61,24.8951,VIGENTE,False,SIN RENOVACION,NA,,2025-09-21,2026-03-20,,771.7481,20251231
2025-12-31,INV-00572,CUS-00196,149150.21,0.0606,149150.21,25.107,VIGENTE,False,SIN RENOVACION,NA,,2025-08-17,2026-02-13,,778.317,20251231
2025-12-31,INV-00573,CUS-00262,100966.68,0.0743,100966.68,20.8384,VIGENTE,False,SIN RENOVACION,NA,,2025-07-18,2026-01-14,,645.9904,20251231
2025-12-31,INV-00574,CUS-00365,85878.6,0.0806,85878.6,19.2273,VENCIDO,False,SIN RENOVACION,NA,,2025-06-10,2025-09-08,,596.0463,20251231
2025-12-31,INV-00575,CUS-00480,110944.32,0.0817,110944.32,25.1782,VIGENTE,False,SIN RENOVACION,NA,,2025-10-30,2026-10-25,,780.5242000000001,20251231
2025-12-31,INV-00576,CUS-00372,72454.81,0.0808,72454.81,16.2621,VIGENTE,False,SIN RENOVACION,NA,,2025-11-13,2026-11-08,2026-10-25,504.12510000000003,20251231
2025-12-31,INV-00577,CUS-00350,13720.64,0.064,13720.64,2.4392,VIGENTE,False,SIN RENOVACION,NA,,2025-09-19,2026-03-18,,75.6152,20251231
2025-12-31,INV-00578,CUS-00047,86533.04,0.069,86533.04,16.5855,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-06-12,2025-06-17,2026-06-12,,514.1505,20251231
2025-12-31,INV-00579,CUS-00355,143855.67,0.0708,143855.67,28.2916,VENCIDO,False,SIN RENOVACION,NA,,2025-06-10,2025-12-07,,877.0396,20251231
2025-12-31,INV-00580,CUS-00311,30418.93,0.0841,30418.93,7.1062,RENOVADO,False,AUTOMATICA,SOLO CAPITAL,2025-09-26,2025-06-28,2025-09-26,,220.2922,20251231
2025-12-31,INV-00581,CUS-00424,105050.71,0.0684,105050.71,19.9596,VENCIDO,False,SIN RENOVACION,NA,,2025-06-07,2025-12-04,,618.7475999999999,20251231
2025-12-31,INV-00582,CUS-00308,34135.38,0.0663,34135.38,6.2866,RENOVADO,False,POR VENTANILLA,SOLO CAPITAL,2025-11-24,2025-08-26,2025-11-24,,194.8846,20251231
2025-12-31,INV-00583,CUS-00144,82695.01,0.0887,82695.01,20.3751,VIGENTE,False,SIN RENOVACION,NA,,2025-07-14,2026-01-10,,631.6281,20251231
2025-12-31,INV-00584,CUS-00269,19018.09,0.0603,19018.09,3.1855,VIGENTE,False,AUTOMATICA,NA,2026-07-21,2025-07-26,2026-07-21,,98.7505,20251231
2025-12-31,INV-00585,CUS-00370,70303.79,0.0899,70303.79,17.5564,VIGENTE,False,AUTOMATICA,NA,2026-06-18,2025-06-23,2026-06-18,,544.2484,20251231
2025-12-31,INV-00586,CUS-00124,114643.68,0.0803,114643.68,25.5719,VIGENTE,False,POR VENTANILLA,CAPITAL + INTERES,2026-02-27,2025-08-31,2026-02-27,,792.7289,20251231
2025-12-31,INV-00587,CUS-00106,55397.87,0.0849,55397.87,13.0647,PIGNORADO,True,SIN RENOVACION,NA,,2025-06-09,2026-06-04,,405.0057,20251231
2025-12-31,INV-00588,CUS-00158,101412.2,0.0688,101412.2,19.381,VIGENTE,False,POR VENTANILLA,NA,2026-10-10,2025-10-15,2026-10-10,,600.811,20251231
2025-12-31,INV-00589,CUS-00147,120340.24,0.0604,120340.24,20.1904,VIGENTE,False,POR VENTANILLA,CAPITAL + INTERES,2026-06-03,2025-06-08,2026-06-03,,625.9024000000001,20251231
2025-12-31,INV-00590,CUS-00145,139440.78,0.0821,139440.78,31.8002,VENCIDO,False,SIN RENOVACION,NA,,2025-09-29,2025-12-28,,985.8062,20251231
2025-12-31,INV-00591,CUS-00120,39023.1,0.085,39023.1,9.2138,VIGENTE,False,SIN RENOVACION,NA,,2025-10-02,2026-09-27,,285.62780000000004,20251231
2025-12-31,INV-00592,CUS-00319,62900.81,0.0822,62900.81,14.3624,RENOVADO,False,AUTOMATICA,SOLO CAPITAL,2025-09-26,2025-06-28,2025-09-26,,445.2344,20251231
2025-12-31,INV-00593,CUS-00275,27100.32,0.0643,27100.32,4.8404,VIGENTE,False,POR VENTANILLA,NA,2026-04-22,2025-10-24,2026-04-22,,150.0524,20251231
2025-12-31,INV-00594,CUS-00092,148910.11,0.0826,148910.11,34.1666,VIGENTE,False,AUTOMATICA,NA,2026-07-22,2025-07-27,2026-07-22,,1059.1646,20251231
2025-12-31,INV-00595,CUS-00058,139415.14,0.0831,139415.14,32.1817,VIGENTE,False,SIN RENOVACION,NA,,2025-09-05,2026-08-31,,997.6327,20251231
2025-12-31,INV-00596,CUS-00439,83293.78,0.0798,83293.78,18.4635,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-11-01,2025-11-06,2026-11-01,,572.3685,20251231
2025-12-31,INV-00597,CUS-00346,127094.83,0.083,127094.83,29.3024,VIGENTE,False,POR VENTANILLA,SOLO CAPITAL,2026-05-14,2025-11-15,2026-05-14,,908.3743999999999,20251231
2025-12-31,INV-00598,CUS-00229,80538.91,0.0854,80538.91,19.1056,RENOVADO,True,AUTOMATICA,NA,2025-12-21,2025-09-22,2025-12-21,,592.2736,20251231
2025-12-31,INV-00599,CUS-00474,95419.92,0.0784,95419.92,20.7803,VIGENTE,False,AUTOMATICA,NA,2026-02-17,2025-11-19,2026-02-17,,644.1893,20251231
2025-12-31,INV-00600,CUS-00117,17923.04,0.0627,17923.04,3.1216,VIGENTE,False,SIN RENOVACION,NA,,2025-09-24,2026-09-19,,96.7696,20251231
2025-12-31,INV-00601,CUS-00318,114514.21,0.0746,114514.21,23.7299,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-05-05,2025-11-06,2026-05-05,,735.6269,20251231
2025-12-31,INV-00602,CUS-00279,23518.46,0.0623,23518.46,4.07,VIGENTE,False,AUTOMATICA,NA,2026-04-12,2025-10-14,2026-04-12,,126.17000000000002,20251231
2025-12-31,INV-00603,CUS-00127,124779.81,0.0722,124779.81,25.0253,VIGENTE,False,POR VENTANILLA,NA,2026-05-24,2025-11-25,2026-05-24,,775.7843,20251231
2025-12-31,INV-00604,CUS-00393,118394.07,0.0722,118394.07,23.7446,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-04-03,2025-10-05,2026-04-03,,736.0826,20251231
2025-12-31,INV-00605,CUS-00396,107767.98,0.062,107767.98,18.56,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-04-12,2025-10-14,2026-04-12,,575.36,20251231
2025-12-31,INV-00606,CUS-00129,10243.26,0.0705,10243.26,2.006,VENCIDO,False,SIN RENOVACION,NA,,2025-08-21,2025-11-19,,62.18599999999999,20251231
2025-12-31,INV-00607,CUS-00058,48953.61,0.0633,48953.61,8.6077,VIGENTE,False,SIN RENOVACION,NA,,2025-10-10,2026-01-08,,266.83869999999996,20251231
2025-12-31,INV-00608,CUS-00122,43151.32,0.0842,43151.32,10.0926,VENCIDO,False,SIN RENOVACION,NA,,2025-10-01,2025-12-30,,312.87059999999997,20251231
2025-12-31,INV-00609,CUS-00001,57219.78,0.0884,57219.78,14.0506,VIGENTE,False,SIN RENOVACION,NA,,2025-11-15,2026-11-10,,435.5686,20251231
2025-12-31,INV-00610,CUS-00239,17708.2,0.0622,17708.2,3.0596,VENCIDO,False,SIN RENOVACION,NA,,2025-06-14,2025-12-11,,94.8476,20251231
2025-12-31,INV-00611,CUS-00290,140858.88,0.0887,140858.88,34.7061,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-11-02,2025-11-07,2026-11-02,,1075.8890999999999,20251231
2025-12-31,INV-00612,CUS-00096,85301.32,0.0757,85301.32,17.937,VIGENTE,False,SIN RENOVACION,NA,,2025-07-24,2026-01-20,,556.047,20251231
2025-12-31,INV-00613,CUS-00126,49301.03,0.069,49301.03,9.4494,VIGENTE,False,SIN RENOVACION,NA,,2025-11-03,2026-02-01,,292.9314,20251231
2025-12-31,INV-00614,CUS-00118,62562.32,0.0623,62562.32,10.8268,VIGENTE,False,SIN RENOVACION,NA,,2025-08-07,2026-08-02,,335.6308,20251231
2025-12-31,INV-00615,CUS-00048,69844.37,0.075,69844.37,14.5509,VENCIDO,False,SIN RENOVACION,NA,,2025-06-25,2025-09-23,,451.0779,20251231
2025-12-31,INV-00616,CUS-00089,92086.18,0.0838,92086.18,21.4356,VIGENTE,False,AUTOMATICA,NA,2026-05-05,2025-11-06,2026-05-05,,664.5036,20251231
2025-12-31,INV-00617,CUS-00488,79773.52,0.0812,79773.52,17.9934,VIGENTE,False,SIN RENOVACION,NA,,2025-07-31,2026-01-27,,557.7954000000001,20251231
2025-12-31,INV-00618,CUS-00237,138311.84,0.0615,138311.84,23.6283,VIGENTE,False,SIN RENOVACION,NA,,2025-07-11,2026-01-07,,732.4773,20251231
2025-12-31,INV-00619,CUS-00373,77059.71,0.0622,77059.71,13.3142,VIGENTE,False,SIN RENOVACION,NA,,2025-11-07,2026-02-05,,412.74019999999996,20251231
2025-12-31,INV-00620,CUS-00385,148862.91,0.0721,148862.91,29.8139,VIGENTE,False,AUTOMATICA,NA,2026-04-07,2025-10-09,2026-04-07,,924.2309,20251231
2025-12-31,INV-00621,CUS-00272,128456.62,0.0689,128456.62,24.5852,RENOVADO,False,AUTOMATICA,SOLO CAPITAL,2025-09-27,2025-06-29,2025-09-27,,762.1412,20251231
2025-12-31,INV-00622,CUS-00189,35234.02,0.067,35234.02,6.5574,VIGENTE,False,AUTOMATICA,NA,2026-09-15,2025-09-20,2026-09-15,,203.2794,20251231
2025-12-31,INV-00623,CUS-00487,139936.31,0.0684,139936.31,26.5879,VIGENTE,False,SIN RENOVACION,NA,,2025-08-04,2026-01-31,,824.2249,20251231
2025-12-31,INV-00624,CUS-00192,21873.13,0.0841,21873.13,5.1098,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-04-05,2025-10-07,2026-04-05,,158.4038,20251231
2025-12-31,INV-00625,CUS-00447,123530.21,0.0879,123530.21,30.162,VIGENTE,False,AUTOMATICA,CAPITAL + INTERES,2026-03-27,2025-09-28,2026-03-27,,935.0219999999999,20251231
2025-12-31,INV-00626,CUS-00069,60190.38,0.0722,60190.38,12.0715,VIGENTE,False,SIN RENOVACION,NA,,2025-08-31,2026-08-26,,374.2165,20251231
2025-12-31,INV-00627,CUS-00278,132306.28,0.0872,132306.28,32.0475,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-03-06,2025-09-07,2026-03-06,,993.4725,20251231
2025-12-31,INV-00628,CUS-00349,130868.22,0.0696,130868.22,25.3012,VENCIDO,False,SIN RENOVACION,NA,,2025-09-13,2025-12-12,,784.3372,20251231
2025-12-31,INV-00629,CUS-00247,121859.18,0.0743,121859.18,25.1504,RENOVADO,False,POR VENTANILLA,NA,2025-09-14,2025-06-16,2025-09-14,,779.6624,20251231
2025-12-31,INV-00630,CUS-00451,119554.41,0.0668,119554.41,22.184,VIGENTE,False,SIN RENOVACION,NA,,2025-08-16,2026-02-12,,687.7040000000001,20251231
2025-12-31,INV-00631,CUS-00076,49178.48,0.0792,49178.48,10.8193,VENCIDO,False,SIN RENOVACION,NA,,2025-06-06,2025-12-03,,335.3983,20251231
2025-12-31,INV-00632,CUS-00154,16733.3,0.0894,16733.3,4.1554,VIGENTE,False,SIN RENOVACION,NA,,2025-08-06,2026-08-01,,128.81740000000002,20251231
2025-12-31,INV-00633,CUS-00144,63432.13,0.0781,63432.13,13.7612,VIGENTE,False,SIN RENOVACION,NA,,2025-06-28,2026-06-23,,426.59720000000004,20251231
2025-12-31,INV-00634,CUS-00435,30161.05,0.0707,30161.05,5.9233,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-09-05,2025-09-10,2026-09-05,,183.6223,20251231
2025-12-31,INV-00635,CUS-00485,105767.91,0.0794,105767.91,23.3277,VIGENTE,False,AUTOMATICA,SOLO CAPITAL,2026-01-04,2025-07-08,2026-01-04,,723.1587,20251231
2025-12-31,INV-00636,CUS-00086,55184.46,0.0637,55184.46,9.7646,PIGNORADO,True,AUTOMATICA,NA,2026-06-11,2025-06-16,2026-06-11,,302.7026,20251231
2025-12-31,INV-00637,CUS-00185,146463.48,0.0867,146463.48,35.2733,VIGENTE,False,SIN RENOVACION,NA,,2025-06-12,2026-06-07,,1093.4723,20251231
2025-12-31,INV-00638,CUS-00285,97940.95,0.0751,97940.95,20.4316,VIGENTE,False,SIN RENOVACION,NA,,2025-11-17,2026-02-15,,633.3796,20251231
2025-12-31,INV-00639,CUS-00462,124259.68,0.0735,124259.68,25.3697,VIGENTE,False,POR VENTANILLA,CAPITAL + INTERES,2026-07-19,2025-07-24,2026-07-19,,786.4607000000001,20251231
2025-12-31,INV-00640,CUS-00220,24216.08,0.0776,24216.08,5.2199,VENCIDO,False,SIN RENOVACION,NA,,2025-07-16,2025-10-14,,161.8169,20251231
2025-12-31,INV-00641,CUS-00069,129992.1,0.0787,129992.1,28.4177,RENOVADO,False,AUTOMATICA,NA,2025-09-09,2025-06-11,2025-09-09,,880.9487,20251231
2025-12-31,INV-00642,CUS-00047,138799.79,0.0622,138799.79,23.9815,VIGENTE,False,SIN RENOVACION,NA,,2025-11-02,2026-10-28,,743.4265,20251231
2025-12-31,INV-00643,CUS-00497,75623.98,0.0805,75623.98,16.9104,VIGENTE,False,SIN RENOVACION,NA,,2025-10-06,2026-01-04,,524.2224,20251231
2025-12-31,INV-00644,CUS-00094,92906.68,0.0673,92906.68,17.3684,VIGENTE,False,AUTOMATICA,NA,2026-01-05,2025-07-09,2026-01-05,,538.4204000000001,20251231
2025-12-31,INV-00645,CUS-00238,115897.42,0.0814,115897.42,26.2057,RENOVADO,False,POR VENTANILLA,CAPITAL + INTERES,2025-12-03,2025-06-06,2025-12-03,,812.3767,20251231
2025-12-31,INV-00646,CUS-00446,30351.6,0.0847,30351.6,7.1411,VIGENTE,False,AUTOMATICA,NA,2026-07-22,2025-07-27,2026-07-22,,221.3741,20251231
2025-12-31,INV-00647,CUS-00500,77872.08,0.0841,77872.08,18.1918,VIGENTE,False,SIN RENOVACION,NA,,2025-10-15,2026-04-13,,563.9458,20251231
2025-12-31,INV-00648,CUS-00453,62806.14,0.0766,62806.14,13.3638,VENCIDO,False,SIN RENOVACION,NA,,2025-07-19,2025-10-17,,414.27779999999996,20251231
2025-12-31,INV-00649,CUS-00204,26224.23,0.0756,26224.23,5.5071,VIGENTE,False,AUTOMATICA,NA,2026-05-09,2025-11-10,2026-05-09,2026-04-26,170.7201,20251231
2025-12-31,INV-00650,CUS-00400,58292.49,0.0643,58292.49,10.4117,VIGENTE,False,POR VENTANILLA,SOLO CAPITAL,2026-11-21,2025-11-26,2026-11-21,,322.7627,20251231
2025-12-31,INV-00651,CUS-00218,14884.98,0.0833,14884.98,3.4442,VIGENTE,False,POR VENTANILLA,NA,2026-08-15,2025-08-20,2026-08-15,,106.7702,20251231
2025-12-31,INV-00652,CUS-00474,8742.73,0.0681,8742.73,1.6538,VIGENTE,False,SIN RENOVACION,NA,,2025-10-27,2026-01-25,,51.2678,20251231
2025-12-31,INV-00653,CUS-00432,24599.11,0.0749,24599.11,5.118,PIGNORADO,True,SIN RENOVACION,NA,,2025-09-14,2026-09-09,,158.65800000000002,20251231
2025-12-31,INV-00654,CUS-00341,144651.69,0.0685,144651.69,27.524,VIGENTE,False,AUTOMATICA,NA,2026-02-04,2025-08-08,2026-02-04,,853.244,20251231
2025-12-31,INV-00655,CUS-00039,84681.78,0.064,84681.78,15.0545,VIGENTE,False,SIN RENOVACION,NA,,2025-10-06,2026-10-01,,466.6895,20251231
2025-12-31,INV-00656,CUS-00100,145044.21,0.0789,145044.21,31.7889,VIGENTE,False,SIN RENOVACION,NA,,2025-10-14,2026-01-12,,985.4559,20251231
2025-12-31,INV-00657,CUS-00289,67712.19,0.0616,67712.19,11.5863,VIGENTE,False,POR VENTANILLA,NA,2026-06-07,2025-06-12,2026-06-07,2026-05-28,359.1753,20251231
2025-12-31,INV-00658,CUS-00254,50213.34,0.0825,50213.34,11.5072,PIGNORADO,True,AUTOMATICA,CAPITAL + INTERES,2026-03-10,2025-09-11,2026-03-10,,356.72319999999996,20251231
2025-12-31,INV-00659,CUS-00222,78390.57,0.0695,78390.57,15.1337,VENCIDO,False,SIN RENOVACION,NA,,2025-09-27,2025-12-26,,469.1447,20251231
2025-12-31,INV-00660,CUS-00357,68729.19,0.06,68729.19,11.4549,VIGENTE,False,SIN RENOVACION,NA,,2025-09-16,2026-03-15,,355.1019,20251231
